from	to	direction	method	weight
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|236584|estExt_fgenesh1_kg.C_260018	0	M0039	0.147545273730301
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|237274|estExt_fgenesh1_kg.C_1570005	0	M0039	0.182590753348085
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|237606|estExt_fgenesh1_kg.C_4280001	0	M0039	0.189797133844702
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|237669|estExt_fgenesh1_kg.C_7390001	0	M0039	0.186064626648331
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|237737|estExt_fgenesh1_pg.C_10093	0	M0039	0.233340327995261
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|237777|estExt_fgenesh1_pg.C_10178	0	M0039	0.199853771895973
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|237812|estExt_fgenesh1_pg.C_10273	0	M0039	0.190640539677608
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|238060|estExt_fgenesh1_pg.C_30102	0	M0039	0.200123320570948
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|238064|estExt_fgenesh1_pg.C_30115	0	M0039	0.116939192354928
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|238287|estExt_fgenesh1_pg.C_40251	0	M0039	0.106332640052022
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|238321|estExt_fgenesh1_pg.C_50049	0	M0039	0.147837205525346
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|238352|estExt_fgenesh1_pg.C_50096	0	M0039	0.15185559670081
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|238673|estExt_fgenesh1_pg.C_70154	0	M0039	0.148081864453462
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|239130|estExt_fgenesh1_pg.C_120063	0	M0039	0.233508315063504
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|239150|estExt_fgenesh1_pg.C_120107	0	M0039	0.168010643886937
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|239246|estExt_fgenesh1_pg.C_130070	0	M0039	0.160493545727493
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|239424|estExt_fgenesh1_pg.C_140156	0	M0039	0.179584758536243
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|239595|estExt_fgenesh1_pg.C_170015	0	M0039	0.232772032938258
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|239707|estExt_fgenesh1_pg.C_180099	0	M0039	0.234055200595337
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|240339|estExt_fgenesh1_pg.C_270112	0	M0039	0.121599196805533
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|240700|estExt_fgenesh1_pg.C_330021	0	M0039	0.213292649188424
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|240962|estExt_fgenesh1_pg.C_370103	0	M0039	0.182425988569212
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|241027|estExt_fgenesh1_pg.C_380079	0	M0039	0.1941318293789
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|241645|estExt_fgenesh1_pg.C_480100	0	M0039	0.176076847790051
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|241656|estExt_fgenesh1_pg.C_490008	0	M0039	0.186948884835086
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|241819|estExt_fgenesh1_pg.C_520028	0	M0039	0.176897188508614
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|241916|estExt_fgenesh1_pg.C_530081	0	M0039	0.118614562125192
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|242065|estExt_fgenesh1_pg.C_560039	0	M0039	0.179605640813714
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|242223|estExt_fgenesh1_pg.C_590028	0	M0039	0.269126617436083
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|242822|estExt_fgenesh1_pg.C_730044	0	M0039	0.227095084470624
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|242897|estExt_fgenesh1_pg.C_740081	0	M0039	0.216204540113516
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|243753|estExt_fgenesh1_pg.C_980001	0	M0039	0.157237156218676
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|244054|estExt_fgenesh1_pg.C_1060041	0	M0039	0.130164574271034
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|244226|estExt_fgenesh1_pg.C_1140030	0	M0039	0.215092419849118
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|245314|estExt_fgenesh1_pg.C_1540023	0	M0039	0.235681605459144
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|245995|estExt_fgenesh1_pg.C_1900030	0	M0039	0.233704171378862
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|246083|estExt_fgenesh1_pg.C_1950036	0	M0039	0.162897749013575
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|246327|estExt_fgenesh1_pg.C_2110035	0	M0039	0.163559353968357
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|246553|estExt_fgenesh1_pg.C_2260012	0	M0039	0.202836993218419
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|246622|estExt_fgenesh1_pg.C_2300002	0	M0039	0.145218639943448
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|247377|estExt_fgenesh1_pg.C_2960021	0	M0039	0.179469553728073
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|247474|estExt_fgenesh1_pg.C_3060024	0	M0039	0.132909766363296
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|247626|estExt_fgenesh1_pg.C_3250018	0	M0039	0.187629873655573
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|248023|estExt_fgenesh1_pg.C_3950006	0	M0039	0.132881673281349
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|248068|estExt_fgenesh1_pg.C_4100012	0	M0039	0.0866503071687479
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|248100|estExt_fgenesh1_pg.C_4200004	0	M0039	0.250192078142899
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|248189|estExt_fgenesh1_pg.C_4510004	0	M0039	0.179531233639683
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|248502|estExt_fgenesh1_pg.C_5970002	0	M0039	0.175859863476244
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|248770|estExt_fgenesh1_pg.C_19960001	0	M0039	0.241748714500898
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|25946|gw.30.20.1	0	M0039	0.166530678604209
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|28519|gw.123.37.1	0	M0039	0.160403079955827
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|32224|gw.7.84.1	0	M0039	0.162682674966837
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|32966|gw.13.70.1	0	M0039	0.203120599888685
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|39271|gw.47.169.1	0	M0039	0.175969071938458
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|418|gw.1762.1.1	0	M0039	0.210858235796496
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|46108|gw.881.7.1	0	M0039	0.173573569366309
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|48053|gw.2774.2.1	0	M0039	0.158891107208237
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|49232|gw.3929.3.1	0	M0039	0.174425251874563
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|59568|gw.103.163.1	0	M0039	0.186425422115534
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|60399|gw.61.211.1	0	M0039	0.249834717198934
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|64326|gw.15.244.1	0	M0039	0.121403464614884
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|80875|e_gw.3.408.1	0	M0039	0.196664524596852
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|82127|e_gw.5.144.1	0	M0039	0.225841660640375
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|82732|e_gw.6.244.1	0	M0039	0.192056032292434
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|82891|e_gw.6.263.1	0	M0039	0.201649612311926
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|83189|e_gw.7.369.1	0	M0039	0.109577982325996
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|85537|e_gw.11.243.1	0	M0039	0.203995825790488
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|86262|e_gw.13.309.1	0	M0039	0.188091565713505
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|86743|e_gw.14.268.1	0	M0039	0.237930807627177
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|88977|e_gw.20.244.1	0	M0039	0.209976489741357
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|91061|e_gw.26.194.1	0	M0039	0.125934952689906
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|92016|e_gw.29.126.1	0	M0039	0.133043229688279
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|95856|e_gw.41.49.1	0	M0039	0.188144055748716
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|97320|e_gw.46.327.1	0	M0039	0.227496742803479
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|98785|e_gw.51.152.1	0	M0039	0.238445506776999
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|99227|e_gw.52.77.1	0	M0039	0.215787695075595
jgi|Nemve1|186779|estExt_GenewiseH_1.C_890109	jgi|Nemve1|99372|e_gw.53.32.1	0	M0039	0.170562120617058
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|186925|estExt_GenewiseH_1.C_920025	0	M0039	0.170682668489254
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|188209|estExt_GenewiseH_1.C_1180017	0	M0039	0.0764221927016028
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|19096|gw.217.35.1	0	M0039	0.157895069466122
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|191334|estExt_GenewiseH_1.C_2020069	0	M0039	0.16250383080449
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|191780|estExt_GenewiseH_1.C_2170106	0	M0039	0.126946563052259
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|192238|estExt_GenewiseH_1.C_2320090	0	M0039	0.257804761714269
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|192713|estExt_GenewiseH_1.C_2550063	0	M0039	0.224594970422606
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|193264|estExt_GenewiseH_1.C_2850011	0	M0039	0.0926919547837981
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|193548|estExt_GenewiseH_1.C_3000027	0	M0039	0.175327193265184
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|194914|estExt_GenewiseH_1.C_4440001	0	M0039	0.071145629852542
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|195236|estExt_GenewiseH_1.C_5450006	0	M0039	0.260560458249779
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|196760|fgenesh1_pg.scaffold_3000081	0	M0039	0.214565855177371
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|196774|fgenesh1_pg.scaffold_3000095	0	M0039	0.202141929308738
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|197451|fgenesh1_pg.scaffold_5000257	0	M0039	0.202456467737596
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|198712|fgenesh1_pg.scaffold_11000124	0	M0039	0.0851514019148954
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|198765|fgenesh1_pg.scaffold_11000177	0	M0039	0.102438575787294
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|199578|fgenesh1_pg.scaffold_16000028	0	M0039	0.225451713322869
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|199963|fgenesh1_pg.scaffold_18000087	0	M0039	0.177229669741328
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|201177|fgenesh1_pg.scaffold_26000106	0	M0039	0.188823736116532
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|201348|fgenesh1_pg.scaffold_27000111	0	M0039	0.158925669752882
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|201448|fgenesh1_pg.scaffold_28000065	0	M0039	0.126158002626995
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|201470|fgenesh1_pg.scaffold_28000087	0	M0039	0.112056300888137
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|202084|fgenesh1_pg.scaffold_32000096	0	M0039	0.0943193766188502
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|202556|fgenesh1_pg.scaffold_36000033	0	M0039	0.211940497685732
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|202620|fgenesh1_pg.scaffold_36000097	0	M0039	0.159399271043044
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|203412|fgenesh1_pg.scaffold_42000127	0	M0039	0.101173876137621
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|205418|fgenesh1_pg.scaffold_59000045	0	M0039	0.0988161174379012
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|205839|fgenesh1_pg.scaffold_63000052	0	M0039	0.165170900631803
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|206414|fgenesh1_pg.scaffold_69000055	0	M0039	0.223292194970272
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|208419|fgenesh1_pg.scaffold_92000035	0	M0039	0.0605064935632989
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|208550|fgenesh1_pg.scaffold_93000061	0	M0039	0.11624664536893
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|210155|fgenesh1_pg.scaffold_117000047	0	M0039	0.223623075260503
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|210610|fgenesh1_pg.scaffold_124000054	0	M0039	0.225241272853565
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|213594|fgenesh1_pg.scaffold_179000028	0	M0039	0.174824375337248
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|214007|fgenesh1_pg.scaffold_190000005	0	M0039	0.23625941852304
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|215383|fgenesh1_pg.scaffold_226000033	0	M0039	0.0939520087983618
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|215881|fgenesh1_pg.scaffold_242000003	0	M0039	0.17610278461637
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|216064|fgenesh1_pg.scaffold_247000033	0	M0039	0.174617559766156
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|216455|fgenesh1_pg.scaffold_261000021	0	M0039	0.173873783560404
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|216498|fgenesh1_pg.scaffold_262000029	0	M0039	0.143852784302148
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|217048|fgenesh1_pg.scaffold_282000006	0	M0039	0.23151420784015
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|217793|fgenesh1_pg.scaffold_313000009	0	M0039	0.0509101698187507
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|219945|fgenesh1_pg.scaffold_458000003	0	M0039	0.199770421046279
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	0	M0039	0.0973177430799367
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	0	M0039	0.147464936207646
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|222446|fgenesh1_pg.scaffold_1634000003	0	M0039	0.227772201378092
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|222918|fgenesh1_pg.scaffold_2061000002	0	M0039	0.182446446756524
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|224051|fgenesh1_pg.scaffold_3787000001	0	M0039	0.0687031488924512
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|227549|fgenesh1_kg.scaffold_351000002	0	M0039	0.228846854867909
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|228853|fgenesh1_pm.scaffold_38000019	0	M0039	0.207592470613128
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|230591|fgenesh1_pm.scaffold_216000004	0	M0039	0.115413555250293
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|232030|fgsh_est.C_scaffold_15000012	0	M0039	0.140125823728639
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|232080|fgsh_est.C_scaffold_19000010	0	M0039	0.205775677707968
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|232813|fgsh_est.C_scaffold_85000001	0	M0039	0.233276172863116
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|233042|fgsh_est.C_scaffold_122000002	0	M0039	0.06818775813288
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|234533|estExt_fgenesh1_pm.C_370005	0	M0039	0.235619173735035
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|234831|estExt_fgenesh1_pm.C_640005	0	M0039	0.227901847623073
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|234942|estExt_fgenesh1_pm.C_750012	0	M0039	0.126691294320396
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|235730|estExt_fgenesh1_pm.C_2160005	0	M0039	0.131398205755839
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|235892|estExt_fgenesh1_pm.C_2700006	0	M0039	0.203856657841913
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|236349|estExt_fgenesh1_kg.C_50005	0	M0039	0.246148281492148
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|236441|estExt_fgenesh1_kg.C_110010	0	M0039	0.224997779434462
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|236543|estExt_fgenesh1_kg.C_230001	0	M0039	0.21722113002451
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|236562|estExt_fgenesh1_kg.C_250010	0	M0039	0.195141803807419
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|236584|estExt_fgenesh1_kg.C_260018	0	M0039	0.216841846495279
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|237274|estExt_fgenesh1_kg.C_1570005	0	M0039	0.178825327348486
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|237606|estExt_fgenesh1_kg.C_4280001	0	M0039	0.0777805558432911
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|237669|estExt_fgenesh1_kg.C_7390001	0	M0039	0.0664246617701649
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|237737|estExt_fgenesh1_pg.C_10093	0	M0039	0.199432871946652
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|237777|estExt_fgenesh1_pg.C_10178	0	M0039	0.209244119433231
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|237812|estExt_fgenesh1_pg.C_10273	0	M0039	0.196834492053046
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|238060|estExt_fgenesh1_pg.C_30102	0	M0039	0.161419499576815
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|238064|estExt_fgenesh1_pg.C_30115	0	M0039	0.212732279767816
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|238287|estExt_fgenesh1_pg.C_40251	0	M0039	0.239310885252554
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|238321|estExt_fgenesh1_pg.C_50049	0	M0039	0.253049466839467
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|238352|estExt_fgenesh1_pg.C_50096	0	M0039	0.146852762062568
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|238673|estExt_fgenesh1_pg.C_70154	0	M0039	0.155877275419695
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|239130|estExt_fgenesh1_pg.C_120063	0	M0039	0.119626406822328
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|239150|estExt_fgenesh1_pg.C_120107	0	M0039	0.222339815477734
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|239246|estExt_fgenesh1_pg.C_130070	0	M0039	0.176812390919232
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|239424|estExt_fgenesh1_pg.C_140156	0	M0039	0.0735919157444379
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|239595|estExt_fgenesh1_pg.C_170015	0	M0039	0.160018898293941
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|239707|estExt_fgenesh1_pg.C_180099	0	M0039	0.198868045083825
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|240339|estExt_fgenesh1_pg.C_270112	0	M0039	0.15229357316699
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|240700|estExt_fgenesh1_pg.C_330021	0	M0039	0.215091970262656
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|240962|estExt_fgenesh1_pg.C_370103	0	M0039	0.0825532718833033
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|241027|estExt_fgenesh1_pg.C_380079	0	M0039	0.108883164213619
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|241645|estExt_fgenesh1_pg.C_480100	0	M0039	0.158835289132657
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|241656|estExt_fgenesh1_pg.C_490008	0	M0039	0.243752607174802
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|241819|estExt_fgenesh1_pg.C_520028	0	M0039	0.0762827416035089
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|241916|estExt_fgenesh1_pg.C_530081	0	M0039	0.164930727758239
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|242065|estExt_fgenesh1_pg.C_560039	0	M0039	0.0784863805870459
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|242223|estExt_fgenesh1_pg.C_590028	0	M0039	0.235112667410092
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|242822|estExt_fgenesh1_pg.C_730044	0	M0039	0.0891660034262059
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|242897|estExt_fgenesh1_pg.C_740081	0	M0039	0.241885269278691
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|243753|estExt_fgenesh1_pg.C_980001	0	M0039	0.199993894402407
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|244054|estExt_fgenesh1_pg.C_1060041	0	M0039	0.241437918349995
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|244226|estExt_fgenesh1_pg.C_1140030	0	M0039	0.237852881184023
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|245314|estExt_fgenesh1_pg.C_1540023	0	M0039	0.112918603917637
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|245995|estExt_fgenesh1_pg.C_1900030	0	M0039	0.115632290849166
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|246083|estExt_fgenesh1_pg.C_1950036	0	M0039	0.0707990918263057
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|246327|estExt_fgenesh1_pg.C_2110035	0	M0039	0.238401389216233
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|246553|estExt_fgenesh1_pg.C_2260012	0	M0039	0.101953442188574
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|246622|estExt_fgenesh1_pg.C_2300002	0	M0039	0.167704957901525
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|247377|estExt_fgenesh1_pg.C_2960021	0	M0039	0.184980371678978
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|247474|estExt_fgenesh1_pg.C_3060024	0	M0039	0.230771381615846
jgi|Nemve1|186817|estExt_GenewiseH_1.C_890182	jgi|Nemve1|247626|estExt_fgenesh1_pg.C_3250018	0	M0039	0.225986273546684
