count_rep1_0Hpf	count_rep1_12Hpf	count_rep2_12Hpf	count_rep1_13Hpf	count_rep2_13Hpf	count_rep1_14Hpf	count_rep2_14Hpf	count_rep1_15Hpf	count_rep2_15Hpf	count_rep1_16Hpf	count_rep2_16Hpf	count_rep1_17Hpf	count_rep2_17Hpf	count_rep1_18Hpf	count_rep2_18Hpf	count_rep1_19Hpf	count_rep2_19Hpf	
jgi|Nemve1|171106|estExt_gwp.C_1680076	4.507368981	3.622446347	2.770574803	2.361139302	1.655288369	1.865700712	2.762448965	1.267061723	0.960543166	0.966523618	0.973456843	1.3588445	0.808963709	0.569943663	0.534347894	0.909069779	1.009383214
jgi|Nemve1|171129|estExt_gwp.C_1690042	103.2775414	113.9535664	105.6281644	116.5390898	87.17852077	101.3814727	120.4176617	104.7015337	119.0006256	91.65865644	122.7700866	103.899341	94.19932962	99.87166653	107.7779701	62.39089428	97.95605277
jgi|Nemve1|171134|estExt_gwp.C_1690048	26.55428248	25.41852182	25.74325754	26.42227314	25.42706856	20.62831353	25.05038947	21.54004929	22.89294546	21.10243233	21.30152621	24.3546745	21.52742313	23.23616473	22.38917674	25.8845658	28.26272998
jgi|Nemve1|171143|estExt_gwp.C_1690057	11.02345675	10.92873644	10.67825705	8.657510773	9.150066262	9.926935865	8.098998101	10.38990613	12.64715169	10.09480223	11.56695778	8.205330251	8.718831082	7.716160364	8.44269672	6.746254673	7.11156355
jgi|Nemve1|171157|estExt_gwp.C_1700009	1.077849104	0.613973957	1.038965551	1.293004856	1.195486044	1.232066508	1.192875689	1.731651021	2.134540369	1.933047236	2.920370529	3.4493745	3.505509404	4.296498385	4.488522307	6.889792007	6.239823502
jgi|Nemve1|171208|estExt_gwp.C_1710025	81.13264166	71.65076079	73.07391042	69.03521578	70.34975569	62.27216151	60.02048205	53.68118166	46.53298005	40.91616649	45.69520946	43.483024	44.58288883	41.25515286	40.61043992	37.22401515	37.11777363
jgi|Nemve1|171246|estExt_gwp.C_1720006	21.94892721	25.17293224	20.31754855	16.86528073	20.04738136	15.7704513	16.82582551	19.2171028	22.62612791	20.78025779	21.01521538	33.60526975	33.30233934	36.47639445	36.81656987	46.1711756	47.89982159
jgi|Nemve1|171267|estExt_gwp.C_1720060	858.0658732	855.2043248	877.1178063	800.8759641	806.4932776	755.6791922	828.3579918	737.2609812	792.5014756	636.2410194	702.4350055	616.2882441	560.6567925	563.5865993	601.6222935	405.4929671	504.875131
jgi|Nemve1|171280|estExt_gwp.C_1720089	77.3601698	56.36280926	57.7780287	53.06941669	58.16499408	63.04660331	50.6030424	62.38167216	45.57243688	51.81640508	48.10022048	57.54183826	84.1322257	74.83798717	74.75527032	85.97886275	78.86953382
jgi|Nemve1|171297|estExt_gwp.C_1720120	1.469794233	1.350742706	1.78932956	0.787046434	1.563327904	1.54888361	0.690612241	1.562709458	1.654268786	0.966523618	1.202505512	1.254318	2.202178985	1.359096428	1.282434945	2.727209336	2.339933813
jgi|Nemve1|171300|estExt_gwp.C_1730003	272.7443266	290.4096817	273.825143	281.5939705	214.7736659	219.5538997	255.4637463	203.0255234	208.117686	193.0899406	224.0668604	227.3451375	191.9491111	194.7892074	200.2735905	162.3885699	179.2563649
jgi|Nemve1|171313|estExt_gwp.C_1730041	16.60867483	15.04236195	16.04624573	15.45984067	10.71339417	14.18636579	12.17988862	12.67061723	11.73997203	14.44415851	12.48315246	13.11807575	14.92088618	12.53876059	9.938870822	12.82266846	11.28673957
jgi|Nemve1|171326|estExt_gwp.C_1730071	4.703341546	4.911791657	4.848505905	4.609843399	4.919884875	6.16033254	6.278293101	5.068246892	5.122896886	5.638054438	6.298838397	6.323853251	5.66274596	5.21717661	4.916000622	3.779816448	5.001035013
jgi|Nemve1|171328|estExt_gwp.C_1730073	19.25430445	20.50673017	19.68262516	19.39507284	22.48433368	22.59961995	20.09053792	23.3139357	22.5194009	24.10939469	21.75962355	25.87030875	29.70694508	27.22577038	26.34335116	32.48728314	31.84145228
jgi|Nemve1|171362|estExt_gwp.C_1740010	108.7157801	97.2534748	96.45063532	93.93961365	89.201651	59.59681709	59.95769912	70.4486318	65.85057039	45.74878458	42.88936326	61.51384526	59.6386023	52.34713338	43.81652728	52.00836049	52.44204605
jgi|Nemve1|171367|estExt_gwp.C_1740024	83.58229872	70.66840246	74.57463844	80.33495386	71.26936033	103.387981	69.75183636	91.31291483	63.34248546	86.82603835	77.18940144	86.80925826	108.3561945	101.2746048	85.28192383	78.89768763	68.22512903
jgi|Nemve1|171453|estExt_gwp.C_1760113	75.20447159	59.12569207	71.16914025	63.97563156	63.63664174	61.9201425	53.99332067	58.74942855	52.40296607	48.86313846	47.06950147	38.41348875	41.16726428	34.10893615	29.17539499	26.69794403	27.25334677
jgi|Nemve1|171463|estExt_gwp.C_1770062	25.91737164	24.55895828	23.14584366	28.38988922	20.73708485	29.35838479	23.35525034	27.57971017	21.55885773	22.33743473	25.65345092	18.7102435	25.75201139	24.28836842	23.88535085	16.69817646	17.8018494
jgi|Nemve1|171497|estExt_gwp.C_1770139	40.41934141	43.03957439	41.32774081	54.36242154	50.62423595	72.51591447	58.89038929	89.32785147	97.17495031	85.85951473	86.8667077	126.7906445	175.9496066	142.4859158	147.0525403	168.5606753	167.3282082
jgi|Nemve1|171510|estExt_gwp.C_1780058	213.4141226	297.3475874	242.2521343	190.9711954	158.2179799	150.5233254	229.6599616	120.3286283	136.5572201	111.3113033	143.1554181	135.675397	93.30048106	113.4626308	121.2435371	82.29473786	120.7589372
jgi|Nemve1|171519|estExt_gwp.C_1780067	15.48183259	17.37546299	16.68116913	14.27927102	15.40337788	17.84736342	18.20704999	15.62709458	16.06241628	16.59198878	16.03340683	16.8287665	22.29144441	19.64113547	19.12965459	31.57821336	27.06982255
jgi|Nemve1|171532|estExt_gwp.C_1790038	9.700641938	22.10306245	15.98852542	26.81579636	19.8174802	23.09244655	30.95198499	32.60572167	52.18951203	39.68116409	50.10439634	78.34261176	61.57112671	81.76499477	96.9841427	84.7827183	138.3772624
jgi|Nemve1|171543|estExt_gwp.C_1800010	5.193272957	3.192664577	4.040421587	2.08005129	3.448517436	1.865700712	1.946270861	2.19624032	1.38745124	2.255221775	1.488816348	1.51563425	1.528042561	2.060565552	1.816782838	0.765532445	0.871740048
jgi|Nemve1|171563|estExt_gwp.C_1800053	13.86505893	14.06000362	15.87308481	17.65232716	20.32326275	17.53054631	19.21157689	27.95982869	28.12256936	35.54659084	24.10737241	37.15917075	40.31335815	38.58080182	32.11430841	72.15143296	47.53277315
jgi|Nemve1|171569|estExt_gwp.C_1810031	26.06435107	33.52297806	27.41714649	24.62330986	16.59886392	12.17985748	20.96949896	11.27684933	16.00905277	12.61850279	15.63257166	13.0658125	8.134579514	10.03977684	10.5266535	9.042852009	10.69028585
jgi|Nemve1|171572|estExt_gwp.C_1810047	15.1388806	13.63022185	11.42862106	10.06295083	11.63299882	9.715724463	9.605788445	9.207315187	8.32470744	9.235670127	8.474800752	8.466646501	8.089637086	7.496951263	8.068653194	6.507025784	8.212708874
jgi|Nemve1|17158|gw.139.16.1	20.67510554	16.02472028	16.68116913	14.33548862	12.27672207	9.046888359	9.731354307	7.264487212	6.403621108	5.638054438	7.329557407	5.905747251	5.797573245	6.094013015	4.541957096	5.454418672	6.515109833
jgi|Nemve1|171613|estExt_gwp.C_1820123	47.47435373	39.66271763	38.96120816	34.57382549	35.22085808	27.14066508	29.31962878	20.65310608	14.78169206	13.79980943	17.35043667	10.3481235	7.415500662	7.584634903	8.603001088	3.636279115	4.679867627
jgi|Nemve1|171618|estExt_gwp.C_1820128	112.9781834	96.94648782	114.2862106	104.0587821	123.3649637	103.74	101.896697	104.1524736	93.91977625	93.32322489	86.75218337	87.17510101	91.1432445	84.04476942	91.15975066	79.32829963	81.62239713
jgi|Nemve1|171629|estExt_gwp.C_1830029	125.8143863	132.188593	131.1405407	132.6735417	109.5249138	117.9263658	121.8616691	123.6652242	110.7292817	115.1773978	103.6445227	118.114945	115.4121558	105.8341541	88.38114161	102.3899645	91.62446716
jgi|Nemve1|171640|estExt_gwp.C_1830043	182.5974369	201.2606631	195.4409642	222.2281824	206.497224	191.7799525	213.9642289	184.4841869	197.5517112	168.7120671	169.7823259	183.9143768	163.6353813	168.5717989	165.7547166	138.4178352	146.8193765
jgi|Nemve1|171651|estExt_gwp.C_1830068	14.50196977	15.53354111	19.85578609	21.30647132	15.72523951	25.80299287	26.68274568	28.46665338	29.99029219	30.55288548	31.55145415	34.8073245	41.52680371	39.85221461	41.89287486	42.48705071	48.95508586
jgi|Nemve1|171664|estExt_gwp.C_1850032	43.40792302	42.67119002	45.4258827	42.44428983	39.2211383	36.71558194	37.79532447	32.98584019	39.22217929	31.73419212	33.95646517	29.7900525	28.67326923	29.85627959	32.75552588	24.92765025	27.66627626
jgi|Nemve1|171672|estExt_gwp.C_1850040	18.7153799	18.17362913	16.85433005	15.62849347	13.74808951	15.3128266	18.26983292	10.85449543	13.12742327	12.18893674	17.00686367	15.1563425	9.123312936	15.47616255	17.15256739	12.34421068	15.64543981
jgi|Nemve1|171673|estExt_gwp.C_1850041	243.9858427	376.7344201	344.013038	328.2545805	269.9039646	225.5737767	371.7377345	228.8735826	310.2554427	196.526469	330.402705	271.7689	199.0500147	254.0633484	359.3489585	180.0436619	298.3186207
jgi|Nemve1|171688|estExt_gwp.C_1850080	26.06435107	26.58507234	22.62636089	24.96061548	17.74836973	19.00902612	21.59732827	18.24568881	20.17140649	19.81373417	20.15628287	16.515187	13.97709519	13.45943882	11.59534929	12.00929023	10.69028585
jgi|Nemve1|171689|estExt_gwp.C_1850097	171.3780076	163.3170726	169.2936645	164.9424455	149.2058544	152.7410451	137.1807043	118.892625	110.1422831	97.24301512	103.7017849	103.6380248	98.96322702	86.32454407	95.16735986	68.1802334	77.49310217
jgi|Nemve1|171694|estExt_gwp.C_1850102	6.516087766	8.165853629	9.177529034	11.74947891	11.21917672	14.46798099	12.68215206	16.13391927	13.8745124	20.72656203	17.35043667	18.396664	21.48248071	24.50757752	21.42735054	23.10951069	20.78411799
jgi|Nemve1|171700|estExt_gwp.C_1860010	57.76291336	89.14901857	66.43607496	66.84272928	57.84313245	50.69073633	76.40682704	49.28870102	73.21473467	56.81011043	70.77603871	73.58665601	48.04345581	64.53515941	66.68661713	75.02217963	70.42741967
jgi|Nemve1|171703|estExt_gwp.C_1860023	2.547643337	1.227947914	1.096685859	1.349222458	1.287446509	0.915249406	0.690612241	0.802472425	0.426908074	0.268478783	0.458097338	0.15678975	0.494366711	0.219209101	0.427478315	0.382766223	0.412929496
jgi|Nemve1|171734|estExt_gwp.C_1860099	315.1238836	258.6058307	249.6403338	218.9675614	213.6241601	166.7866033	167.1281624	138.1097278	121.8288916	103.0421568	124.4879516	98.82980576	100.6710393	98.86330466	114.8847971	78.08430941	88.91748491
jgi|Nemve1|171736|estExt_gwp.C_1870002	218.7053819	180.0785616	181.357209	175.5113548	182.357602	196.3914014	183.0750268	204.2503497	197.1781666	212.635196	206.8309481	241.456215	225.2963928	259.8943104	251.14351	273.6300034	274.3228288
jgi|Nemve1|171762|estExt_gwp.C_1880008	6.320115202	5.402970822	5.194827755	3.991449772	4.873904642	2.569738717	3.70419293	3.378831261	2.77490248	2.684787828	1.717865017	1.51563425	1.617927417	1.271412787	1.870217628	1.578910668	1.605836931
jgi|Nemve1|171779|estExt_gwp.C_1880049	17.34357195	13.01624789	16.56572851	10.11916844	11.08123603	8.061235153	8.66404448	8.404842762	7.043983219	6.658273813	7.27229524	6.637432751	8.134579514	8.72452223	8.923609824	8.899314675	8.855043646
jgi|Nemve1|171781|estExt_gwp.C_1880051	14.20801092	9.823583313	9.523850885	13.66087739	10.8973151	11.51102138	11.67762517	9.92531683	9.872249208	10.14849799	9.620044096	11.706968	11.50526163	9.513674994	8.175522773	6.459180006	7.065682495
jgi|Nemve1|171792|estExt_gwp.C_1890012	0.048993141	0.42978177	0.34632185	0.337305615	0.321861627	1.372874109	0.816178103	1.182590941	1.013906675	1.55717694	1.259767679	1.20205475	1.617927417	2.104407372	1.70991326	1.196144446	1.605836931
jgi|Nemve1|171796|estExt_gwp.C_1890039	1.861739362	1.596332288	2.077931102	2.08005129	2.482932554	2.393729216	1.757922068	1.900592584	1.38745124	1.342393914	1.259767679	1.3588445	1.842639558	1.315254608	2.297695943	1.052607112	1.055264269
jgi|Nemve1|171810|estExt_gwp.C_1900081	14.0610315	10.80594164	7.330479166	7.139635508	7.310856963	3.238574821	5.022634481	3.378831261	3.201810554	3.973485985	3.893827372	2.35184625	3.190912406	3.331978339	3.259522151	2.392288891	1.927004317
jgi|Nemve1|171813|estExt_gwp.C_1900084	53.99044149	52.61756812	60.83720504	53.80024552	62.25723477	59.17439429	60.89944308	58.11589769	45.94598145	56.43424014	55.54430222	38.256699	39.54933687	42.92114203	54.82409389	41.53013515	44.64226667
jgi|Nemve1|171824|estExt_gwp.C_1910012	43.94684757	40.76787075	40.05789402	34.46139029	38.76133598	30.2736342	30.26137275	33.91501878	31.75128799	29.15679581	31.66597848	38.3612255	35.63934561	36.78328719	40.61043992	42.86981693	42.16468969
jgi|Nemve1|171827|estExt_gwp.C_1910023	8.573799693	6.815110924	7.965402558	6.183936267	8.00056045	9.539714962	5.838812584	7.475664165	5.443077942	8.000667727	7.329557407	5.48764125	5.797573245	7.365425802	6.786218249	5.93287645	4.817510792
jgi|Nemve1|171834|estExt_gwp.C_1910042	5.977163214	3.990830721	5.079387138	4.553625796	5.609588362	3.273776721	4.834285688	4.814834547	3.682082137	4.188269011	3.607516536	3.81521725	4.988609536	5.524069352	4.648826675	7.655324452	6.056299281
jgi|Nemve1|171840|estExt_gwp.C_1910068	245.7006026	251.4837328	302.8584581	269.0574452	255.6960728	237.4720189	217.9195535	217.8501456	172.0973173	160.9798782	158.1008438	112.5750405	119.1873197	100.3977684	94.15209886	54.87910716	59.82889593
jgi|Nemve1|171849|estExt_gwp.C_1910081	0.293958847	0.613973957	0.750364009	0.393523217	0.873624417	1.056057007	0.753395172	1.436003286	0.960543166	1.288698157	0.744408174	0.57489575	0.719078852	1.183729147	1.229000155	0.861224001	1.147026379
jgi|Nemve1|17185|gw.335.18.1	1.714759939	1.28934531	2.077931102	1.686528073	1.747248834	2.041710213	1.88348793	2.829771181	1.38745124	3.329136906	2.748584028	1.72468725	1.348272848	1.490621889	1.496174102	2.63151778	2.294052758
jgi|Nemve1|171857|estExt_gwp.C_1920020	12.6402304	10.68314685	11.89038353	8.432640363	12.96642556	6.371543942	6.529424825	6.504250178	5.229623905	3.43652842	4.065613874	4.54690275	3.954933687	4.077289283	3.740435255	3.636279115	4.221057075
jgi|Nemve1|171873|estExt_gwp.C_1920055	39.68444429	35.7332843	31.97705085	31.87538057	31.68038017	23.12764845	24.61090896	21.54004929	22.62612791	16.75307605	19.12556386	15.678975	12.89847691	13.02102061	12.18313198	12.91836001	12.84669545
jgi|Nemve1|171912|estExt_gwp.C_1940005	13.37512752	11.17432602	10.79369767	11.6932613	10.6214337	10.70137767	6.466641894	7.855782682	6.296894089	7.302622891	7.043246571	5.5399045	7.280673377	5.743278453	4.381652728	4.688886227	4.588105516
jgi|Nemve1|171933|estExt_gwp.C_1940073	35.27506159	30.0233265	32.26565239	39.85828012	39.45103946	54.17572445	31.64259723	44.13598335	35.54009715	37.85550837	36.93409787	36.4797485	64.49238455	44.76249848	38.2058744	31.96097959	41.20118754
jgi|Nemve1|171935|estExt_gwp.C_1940075	170.153179	174.552796	162.5403884	162.187783	157.8041579	140.6315914	166.3119843	125.6502875	114.3046368	137.6759198	140.2350476	159.4551758	118.692953	131.4816189	126.4267116	117.3178472	101.0759645
jgi|Nemve1|171940|estExt_gwp.C_1950051	196.6584684	167.4920955	169.3513848	151.1691329	187.507388	147.1791449	135.2344334	156.186475	139.5989401	142.1863634	126.0340301	145.1350453	152.2200045	145.2479505	143.3655399	155.4987779	138.0102139
jgi|Nemve1|171944|estExt_gwp.C_1950059	8.083868282	10.80594164	9.581571193	10.62512686	9.012125565	9.22289786	11.80319103	8.82719667	12.32697063	9.987410719	11.28064695	8.989279001	10.83112521	8.76836405	11.80908845	8.516548453	11.37850168
jgi|Nemve1|171954|estExt_gwp.C_1950069	2.841602184	3.499651555	2.828295111	3.766579362	3.862339528	5.773111638	4.771502757	5.997425489	5.443077942	6.819361082	5.840741059	7.421381501	9.213197792	7.716160364	7.053392196	10.1433049	7.616255157
jgi|Nemve1|171968|estExt_gwp.C_1960013	2.302677632	3.561048951	4.502184055	3.879014567	3.816359295	6.230736341	6.21551017	6.419779396	5.603168469	5.584358682	7.444081741	5.644431001	5.303206534	6.094013015	6.893087828	4.736732004	5.918656116
jgi|Nemve1|171977|estExt_gwp.C_1960087	27.87709729	33.27738847	34.68990534	32.83107982	35.31281854	39.14451306	35.72348775	44.17821874	42.69080739	46.50052518	42.25947942	47.1414515	58.11055974	55.32837716	54.66378952	63.15642673	54.87374197
jgi|Nemve1|171978|estExt_gwp.C_1960089	95.14468002	90.0699795	84.73341272	98.38080424	67.5449615	76.4585273	86.51487894	79.27582847	75.82954662	70.18035382	70.31794137	76.82697751	82.37947099	71.28679973	64.54922555	62.48658584	70.93211128
jgi|Nemve1|171979|estExt_gwp.C_1960096	31.06165146	49.73189052	49.75490583	45.36760516	55.4981406	52.38042754	45.9571055	51.14705822	58.43304261	57.29337224	64.87803548	52.681356	56.89711417	44.58713119	66.74005192	51.29067383	57.67248634
jgi|Nemve1|171986|estExt_gwp.C_1970002	28.75897383	32.47922233	28.16751049	32.71864461	24.13962205	29.46399049	39.55324654	31.16971838	42.37062633	33.02289028	36.24695186	28.5357345	25.48235682	28.76023408	30.24409078	24.78411291	28.0333247
jgi|Nemve1|172011|estExt_gwp.C_1980008	1.224828528	1.71912708	1.385287401	1.293004856	1.609308137	2.147315914	2.385751378	2.280711101	2.988356517	2.738483584	2.977632697	4.18106	3.325739691	4.077289283	3.633565677	5.071652449	4.771629737
jgi|Nemve1|172038|estExt_gwp.C_1990057	133.7512752	139.0037039	129.0048893	114.5714737	144.2399893	119.2992399	127.1982182	130.9297114	116.4925407	126.7756812	124.5452137	123.0276905	127.0971871	133.3668172	143.579279	156.0729273	141.7265794
jgi|Nemve1|172052|estExt_gwp.C_1990083	76.87023839	66.12499518	75.20956183	69.42873899	81.47697194	70.72061756	61.21335774	70.8709857	60.78103701	63.79055879	59.15181876	49.70235075	56.89711417	53.39933706	48.30504959	43.87457826	40.14592327
jgi|Nemve1|172071|estExt_gwp.C_2000057	2.890595325	3.069869785	1.847049869	1.85518088	2.253031391	2.006508313	2.009053792	2.322946492	2.294630897	2.255221775	2.061438021	2.87447875	2.786430552	2.805876496	2.083956785	2.727209336	2.110528537
jgi|Nemve1|172080|estExt_gwp.C_2000072	107.8828967	105.1737388	97.95136334	103.1030828	114.6746998	111.9420427	100.6410384	101.0270547	78.12417751	97.72627693	92.07756492	110.589037	113.5245738	119.2497511	98.42688201	118.657529	99.33248443
jgi|Nemve1|172093|estExt_gwp.C_2010013	42.18309449	42.8553822	51.48651509	44.52434112	67.45300104	54.10532065	59.89491619	74.29205236	76.09636416	88.4906068	60.86968378	60.20726401	56.80722932	67.3410359	67.86218249	104.3516414	90.61508395
jgi|Nemve1|172115|estExt_gwp.C_2020009	15.72679829	11.72690258	13.33339124	10.79377967	10.20761161	10.45496437	6.906122411	8.362607371	5.282987414	5.691750195	5.497168055	4.33784975	6.786306667	5.480227531	5.343478936	5.789339117	5.872775061
jgi|Nemve1|172129|estExt_gwp.C_2020080	4.115423852	3.745241138	3.694099737	3.879014567	3.862339528	3.977814726	4.520371033	4.899305329	7.043983219	6.22870776	5.268119386	5.801220751	7.640212804	8.154578567	11.22130577	9.760538676	11.83731223
jgi|Nemve1|172133|estExt_gwp.C_2030013	2.449657055	1.596332288	1.616168635	2.642227314	2.115090694	1.47847981	2.009053792	1.224826332	1.173997203	1.288698157	1.488816348	0.99300175	0.494366711	0.701469124	0.534347894	0.382766223	0.275286331
jgi|Nemve1|172156|estExt_gwp.C_2040047	60.70250182	63.17792018	63.37689861	61.67070986	60.09616384	56.56945367	61.08779188	56.46871745	53.95050783	52.83662445	54.97168055	63.49984876	62.06549342	62.64996114	65.8316605	66.64916851	69.92272807
jgi|Nemve1|172167|estExt_gwp.C_2050008	19.35229073	15.59493851	17.43153313	20.35077208	15.90916044	19.00902612	17.39087189	20.31522296	15.26196364	17.34372937	17.17865017	15.3653955	17.6623743	15.82689711	14.64113229	13.39681779	13.58079233
jgi|Nemve1|172171|estExt_gwp.C_2050012	4.45837584	6.201136967	5.945191764	6.858547496	6.161351152	9.328503561	9.166307928	10.55884769	9.818885699	12.45741552	10.02087927	12.2296005	16.62869845	13.24022972	15.49608892	12.2963649	17.11363358
jgi|Nemve1|172175|estExt_gwp.C_2050022	22.58583805	26.83066192	27.24398556	36.31657117	39.54299993	49.14185272	41.31116861	63.0996738	56.0850482	61.58903277	50.61975584	65.27679926	89.48037466	84.08861124	66.3125736	94.68679431	76.52960001
jgi|Nemve1|172190|estExt_gwp.C_2050058	21.16503696	15.10375934	16.73888943	14.95388224	14.25387207	9.539714962	9.731354307	8.742725888	7.951162875	6.175012004	9.33373326	7.787224251	7.819982517	8.154578567	7.801479247	5.597956005	6.606871943
jgi|Nemve1|172228|estExt_gwp.C_2060050	15.57981887	11.11292862	11.37090075	8.376422761	10.57545347	6.547553443	5.085417412	4.94154072	4.055626702	5.584358682	3.3212057	4.599166	4.044818543	5.041809329	5.236609358	6.746254673	7.570374102
jgi|Nemve1|172238|estExt_gwp.C_2070021	9.455676232	10.0077755	9.466130576	10.06295083	9.058105797	14.18636579	17.45365482	14.31779747	15.79559873	17.29003361	19.06830169	20.487194	23.63971726	27.83955586	25.64869889	25.50179958	26.79453622
jgi|Nemve1|172247|estExt_gwp.C_2080008	49.18911367	48.74953219	48.60049967	55.26190318	67.17711964	84.27334915	70.2540998	111.1635485	115.1584529	132.2526484	106.9657284	160.5004408	202.2858696	194.7892074	183.1210232	280.376258	247.2071252
jgi|Nemve1|172254|estExt_gwp.C_2080018	3.184554172	3.315459368	3.694099737	3.204403338	2.115090694	2.428931116	3.390278275	3.167654307	2.988356517	2.255221775	3.607516536	4.02427025	4.584127682	5.436385711	4.007609202	5.023806671	5.322202399
jgi|Nemve1|172283|estExt_gwp.C_2080053	75.74339614	73.43128527	80.17350836	76.73702731	86.44283705	94.76351542	79.85988825	74.37652314	63.0223044	60.24663885	61.04147028	58.01220751	64.5822694	65.89425584	71.97666127	45.93194671	50.2397554
jgi|Nemve1|172382|estExt_gwp.C_2110043	3.086567889	2.14890885	3.116896653	2.923315326	3.678418598	3.02736342	2.574100172	4.139068295	3.948899683	7.141535622	5.325381553	8.309856751	9.617679647	9.645200455	14.32052355	23.06166491	19.77473478
jgi|Nemve1|172396|estExt_gwp.C_2110084	36.98982153	45.61826501	43.69427345	60.60257541	57.38333013	70.15738716	71.88645601	81.21865644	92.90586957	79.25493667	83.88907501	118.1672083	118.4682409	125.0807132	103.7169262	128.8008339	144.0206322
jgi|Nemve1|172399|estExt_gwp.C_2110093	85.44403808	106.4016868	93.39145898	91.29738634	105.7085545	107.4714014	107.6099438	104.1102382	104.9660227	104.8678126	121.2812702	90.31089601	84.67153483	94.91754084	101.7932737	79.42399119	79.5118686
jgi|Nemve1|172449|estExt_gwp.C_2130049	50.16897649	43.16236918	50.44754953	38.05931684	44.04906271	35.02589073	30.32415568	43.41798171	33.61901082	37.80181261	31.20788115	35.8525895	42.65036441	39.63300551	35.74787408	51.24282805	39.36594533
jgi|Nemve1|172456|estExt_gwp.C_2130078	20.52812612	19.89275621	18.75910023	17.53989196	19.4036581	18.58660332	18.20704999	16.4718024	20.01131596	22.44482624	20.55711804	25.504466	20.62857457	26.08588305	21.42735054	31.33898447	28.26272998
jgi|Nemve1|172459|estExt_gwp.C_2140001	26.60327562	26.33948276	27.93662926	27.49040758	27.77206041	35.41311163	28.25231896	36.32243606	31.05756237	30.66027699	28.68834579	26.0270985	29.57211779	28.5848668	23.40443774	22.34397824	19.45356739
jgi|Nemve1|172482|estExt_gwp.C_2140056	43.750875	55.7488353	60.66404412	69.37252139	73.52239173	98.67092634	101.2688677	115.0914398	117.1862663	128.0106836	126.5493896	144.664676	156.5344776	153.0079527	166.8234124	157.2690717	166.5023492
jgi|Nemve1|172491|estExt_gwp.C_2140089	29.05293267	24.62035568	22.51092027	25.5227915	20.41522322	23.55007125	22.60185516	21.20216616	25.18757636	20.35069173	22.16045872	20.696247	21.66225042	18.15051358	18.70217628	14.59296224	18.53594629
jgi|Nemve1|172495|estExt_gwp.C_2140099	25.42744023	24.3747661	23.72304675	21.58755933	22.34639298	20.41710213	18.64653051	20.44192913	16.80950541	14.28307124	13.74292014	12.6477065	13.8422679	12.05650057	10.74039266	9.760538676	8.809162591
jgi|Nemve1|172497|estExt_gwp.C_2140101	117.3385729	118.1899867	116.8259042	94.89531289	113.2493126	73.29035628	93.67213307	66.56297585	77.96408699	50.58140267	66.424114	48.13445325	40.67289757	42.39504018	52.20578921	44.20949871	49.41389641
jgi|Nemve1|172519|estExt_gwp.C_2150014	0.979862822	0.982358331	0.519482776	0.730828832	0.73568372	0.704038005	0.816178103	0.718001643	0.960543166	0.966523618	0.400835171	0.88847525	0.584251567	0.745310944	0.587782683	0.909069779	1.651717986
jgi|Nemve1|172574|estExt_gwp.C_2170108	14.99190118	22.59424162	22.45319996	21.69999454	13.38024765	13.86954869	18.70931344	16.76745013	18.94404578	21.04873657	22.04593439	20.278141	15.50513775	17.88746266	17.5800457	21.09998802	23.58286235
jgi|Nemve1|172583|estExt_gwp.C_2170117	37.82270493	47.03040511	38.90348786	39.18366889	41.75005109	40.72859857	50.03799602	39.36338419	45.41234636	49.45379179	45.92425813	54.562833	39.2796823	52.52250066	40.23639639	73.96957251	55.24079042
jgi|Nemve1|17260|gw.372.14.1	0.342951988	0.675371353	0.808084317	0.449740819	0.597743022	0.880047506	1.757922068	0.929178597	2.508084934	1.503481184	2.519535359	3.0312685	1.887581987	2.630509215	3.954174413	3.349204448	3.854008634
jgi|Nemve1|172604|estExt_gwp.C_2180014	14.84492175	18.6034109	14.54551771	18.4955912	19.31169764	15.4536342	20.46723551	18.07674725	20.49158754	21.69308565	18.95377736	26.49746775	26.8755721	26.61198489	22.49604632	46.31471293	34.64019665
jgi|Nemve1|172607|estExt_gwp.C_2180028	21.16503696	12.8934531	12.58302723	12.19921973	12.87446509	15.524038	13.05884965	14.36003286	13.66105836	13.9608967	12.99851196	14.1110775	16.13433174	17.01062626	16.51134991	14.68865379	16.05836931
jgi|Nemve1|172654|estExt_gwp.C_2190018	71.82394485	111.559068	103.0884708	125.5901238	128.1009277	138.660285	146.5981439	122.9894579	126.0979723	124.3056764	131.0158386	119.6828425	88.98600795	107.6755105	90.14448966	78.18000096	71.02387339
jgi|Nemve1|172658|estExt_gwp.C_2190025	15.87377772	18.11223173	15.29588172	12.70517815	12.96642556	8.765273157	10.54753241	8.235901199	11.79333554	8.752408318	11.45243345	13.64070825	9.033428079	12.10034239	11.70221887	12.48774801	12.66317122
jgi|Nemve1|172662|estExt_gwp.C_2190071	126.5492835	115.7340909	112.7277623	129.6940088	109.1570719	126.4100237	103.0895727	94.26939219	82.0730772	77.75145549	86.75218337	75.36360651	72.49213678	67.99866321	74.43466158	42.7262796	49.27625324
jgi|Nemve1|172689|estExt_gwp.C_2210002	22.19389292	20.13834579	21.2987938	19.73237845	23.86374065	15.4536342	20.78115017	15.41591763	21.34540369	12.94067733	16.2624555	9.302858501	9.303082649	8.899889511	11.64878408	7.942399119	10.36911847
